shares,kw_max_avg,kw_avg_avg,LDA_03,weekday_is_friday,n_tokens_content,avg_negative_polarity,global_subjectivity,weekday_is_wednesday,rate_positive_words,data_channel_is_bus,weekday_is_saturday,kw_max_min,LDA_00,data_channel_is_world,min_negative_polarity,weekday_is_thursday,max_negative_polarity,weekday_is_monday,num_imgs,global_sentiment_polarity,weekday_is_sunday,num_hrefs,timedelta,average_token_length,abs_title_subjectivity,n_non_stop_unique_tokens,avg_positive_polarity,global_rate_positive_words,LDA_04,num_videos,num_keywords,min_positive_polarity,kw_min_min,kw_avg_min,kw_min_avg,abs_title_sentiment_polarity,global_rate_negative_words,LDA_01,title_subjectivity,n_unique_tokens,is_weekend,max_positive_polarity,rate_negative_words
713,4748.26754386,2946.48789361,0.0287446965665,0.0,1048.0,-0.328647741148,0.581201064448,0.0,0.48,0.0,0.0,1400.0,0.0285736050299,0.0,-0.714285714286,0.0,-0.05,1.0,2.0,-0.0209281122917,0.0,4.0,178.0,4.45038167939,0.1,0.629690047912,0.309724025974,0.0229007633588,0.0292987087513,0.0,7.0,0.1,-1.0,409.0,1145.0,0.5,0.0248091603053,0.884810368251,0.6,0.44168259996,0.0,0.6,0.52
1100,6900.0,3458.75576449,0.0285742293732,0.0,951.0,-0.218934240363,0.498361678005,1.0,0.708333333333,0.0,0.0,4000.0,0.028576001632,0.0,-0.433333333333,0.0,-0.0714285714286,0.0,8.0,0.147361111111,0.0,5.0,491.0,4.5341745531,0.107142857143,0.585412666823,0.390231092437,0.0357518401682,0.742217954299,0.0,7.0,0.2,4.0,915.666666667,0.0,0.0714285714286,0.0147213459516,0.172057350481,0.392857142857,0.398314014333,0.0,1.0,0.291666666667
1000,10457.1656579,3410.86430032,0.219396177195,0.0,100.0,-0.6,0.764935064935,0.0,0.857142857143,0.0,0.0,527.0,0.0200131121086,0.0,-0.6,1.0,-0.6,0.0,1.0,0.333766233766,0.0,7.0,385.0,4.24,0.5,0.84313723837,0.489393939394,0.06,0.720588304666,0.0,10.0,0.136363636364,-1.0,225.659,999.677419355,0.5,0.01,0.0200016892145,1.0,0.639175251143,0.0,1.0,0.142857142857
6000,5523.33478261,4107.97777283,0.0500898194598,1.0,501.0,-0.216388888889,0.389773040969,0.0,0.72972972973,0.0,0.0,428.0,0.299495708701,0.0,-0.666666666667,0.0,-0.1,0.0,11.0,0.095322008909,0.0,9.0,650.0,4.25548902196,0.5,0.589743587583,0.260533910534,0.0538922155689,0.550234548071,0.0,4.0,0.1,217.0,315.5,3330.43885602,0.0,0.0199600798403,0.0500166504388,0.0,0.439121755611,0.0,0.6,0.27027027027
7900,7459.88446674,4540.86889609,0.765610784854,1.0,437.0,-0.461111111111,0.523275862069,0.0,0.739130434783,0.0,0.0,662.0,0.0222225807077,0.0,-0.8,0.0,-0.166666666667,0.0,11.0,0.183620689655,0.0,6.0,356.0,4.67505720824,0.05,0.773279349096,0.442647058824,0.0389016018307,0.0222223808763,1.0,9.0,0.1,-1.0,153.7725,0.0,0.45,0.0137299771167,0.167721686603,0.45,0.571428570045,0.0,1.0,0.260869565217
827,3478.59373527,2715.78963934,0.040000183811,1.0,894.0,-0.207142857143,0.436346478725,0.0,0.827586206897,0.0,0.0,493.0,0.0400009064515,0.0,-0.333333333333,0.0,-0.0714285714286,0.0,3.0,0.183019216556,0.0,3.0,125.0,4.30984340045,0.0,0.639846742069,0.374116161616,0.0536912751678,0.839996863065,2.0,5.0,0.05,-1.0,182.0,1223.42105263,0.0,0.0111856823266,0.0400008708713,0.5,0.453608246903,0.0,1.0,0.172413793103
3000,13766.6666667,6215.84158239,0.384860851246,0.0,238.0,-0.4015625,0.630375816993,0.0,0.428571428571,0.0,0.0,1600.0,0.0285822158831,0.0,-0.5,0.0,-0.3125,0.0,17.0,-0.0325,1.0,22.0,382.0,5.68907563025,0.0,0.573099411853,0.443333333333,0.0252100840336,0.0285720044805,0.0,7.0,0.16,-1.0,295.227142857,2956.87254902,0.25,0.0336134453782,0.529413293681,0.5,0.508403359208,1.0,1.0,0.571428571429
1500,4596.4049459,2895.40050596,0.0200259379653,0.0,739.0,-0.266468253968,0.496306347053,1.0,0.745454545455,0.0,0.0,1300.0,0.321889106485,0.0,-0.65,0.0,-0.125,0.0,1.0,0.176047791346,0.0,14.0,183.0,4.84303112314,0.5,0.633165827555,0.420140428677,0.0554803788904,0.320136204735,0.0,10.0,0.05,-1.0,259.2,1132.66666667,0.0,0.0189445196211,0.0200030403457,0.0,0.441256829998,0.0,1.0,0.254545454545
812,7880.0,3353.82520558,0.020274812873,0.0,660.0,-0.2375,0.414375,0.0,0.794117647059,0.0,0.0,1400.0,0.214960761431,0.0,-0.5,0.0,-0.05,1.0,15.0,0.3671875,0.0,7.0,682.0,4.79242424242,0.2,0.534883719799,0.590740740741,0.0409090909091,0.0200672095636,0.0,10.0,0.1,217.0,483.8,1384.27027027,1.0,0.0106060606061,0.724671126908,0.3,0.475590550432,0.0,1.0,0.205882352941
2800,7484.09623431,3359.00174056,0.866422668932,0.0,176.0,-0.477777777778,0.496666666667,0.0,0.571428571429,0.0,0.0,440.0,0.0334647579932,0.0,-0.5,0.0,-0.433333333333,0.0,10.0,-0.0566666666667,0.0,12.0,527.0,4.94886363636,0.1,0.745762705544,0.341666666667,0.0227272727273,0.0334294978646,0.0,6.0,0.166666666667,4.0,216.25,0.0,0.4,0.0170454545455,0.0333461836509,0.4,0.679999996114,0.0,0.5,0.428571428571
5700,5628.96532115,3429.00010529,0.838641873927,0.0,365.0,-0.282941176471,0.485571428571,1.0,0.484848484848,0.0,0.0,331.0,0.0400020505655,0.0,-0.6,0.0,-0.1,0.0,0.0,0.0169615800866,0.0,5.0,393.0,4.58630136986,0.0,0.812765953988,0.400293560606,0.0438356164384,0.0400000640438,21.0,5.0,0.05,-1.0,65.918,2245.55737705,0.136363636364,0.0465753424658,0.0412697190313,0.5,0.696165189687,0.0,1.0,0.515151515152
4200,7013.4,2797.23853459,0.481525724468,0.0,96.0,0.0,0.508333333333,0.0,1.0,0.0,1.0,709.0,0.0200008084467,0.0,0.0,0.0,0.0,0.0,0.0,0.404166666667,0.0,5.0,418.0,4.90625,0.075,0.847457612755,0.485,0.0520833333333,0.0200154381171,0.0,10.0,0.25,4.0,268.571428571,0.0,0.3,0.0,0.458457531844,0.575,0.821052622936,1.0,1.0,0.0
786,4841.37735849,2148.99776017,0.0200190661957,0.0,886.0,-0.370977011494,0.545598568099,0.0,0.585714285714,0.0,0.0,533.0,0.0200028831428,1.0,-1.0,0.0,-0.0666666666667,1.0,4.0,0.0491948329448,0.0,10.0,297.0,4.59029345372,0.2,0.591002043781,0.340378787879,0.0462753950339,0.485106798206,0.0,10.0,0.0625,-1.0,233.125,0.0,0.133333333333,0.0327313769752,0.0200029071039,0.7,0.40492957699,0.0,0.8,0.414285714286
4400,6030.3919327,3920.48572693,0.741368676199,0.0,230.0,-1.0,0.454166666667,0.0,0.833333333333,0.0,0.0,57.0,0.0286209619544,0.0,-1.0,1.0,-1.0,0.0,0.0,0.0666666666667,0.0,19.0,210.0,4.64347826087,0.125,0.652777773245,0.36,0.0217391304348,0.172750950658,16.0,7.0,0.2,-1.0,9.5,0.0,0.266666666667,0.00434782608696,0.0286866040519,0.625,0.598130838326,0.0,0.5,0.166666666667
754,3553.55555556,2769.44788878,0.0400001742618,1.0,900.0,-0.257361111111,0.344795414462,0.0,0.393939393939,0.0,0.0,566.0,0.0400002562534,1.0,-0.8,0.0,-0.05,0.0,2.0,-0.0411446208113,0.0,5.0,90.0,4.65555555556,0.5,0.635359114852,0.276593406593,0.0144444444444,0.0400020982282,0.0,5.0,0.1,-1.0,112.4,2149.50617284,0.9,0.0222222222222,0.0400001750384,1.0,0.476635513462,0.0,0.5,0.606060606061
1500,8054.56551724,6028.03074355,0.885583402875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,765.0,0.0285716022723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.5,0.0,0.0,0.0,0.0285715461168,1.0,7.0,0.0,-1.0,144.941428571,3421.27856746,1.0,0.0,0.0287019401761,1.0,0.0,0.0,0.0,0.0
1100,3376.7531682,2499.39037531,0.0402275621531,0.0,186.0,-0.195138888889,0.415735479798,0.0,0.692307692308,0.0,0.0,469.0,0.0414514733036,0.0,-0.4,1.0,-0.1,0.0,1.0,0.147758838384,0.0,5.0,602.0,4.53225806452,0.211111111111,0.780952373515,0.391077441077,0.0483870967742,0.0423975148458,0.0,5.0,0.1,4.0,267.5,0.0,0.155555555556,0.0215053763441,0.446700662042,0.288888888889,0.668478257237,0.0,0.7,0.307692307692
804,3445.03399048,2087.84097948,0.0400006173456,0.0,173.0,-0.125,0.308333333333,0.0,0.75,1.0,0.0,1100.0,0.646425538938,0.0,-0.125,0.0,-0.125,0.0,1.0,0.175,0.0,2.0,79.0,5.20231213873,0.5,0.721739124159,0.333333333333,0.0173410404624,0.0403759443316,0.0,5.0,0.166666666667,-1.0,343.6,730.6,0.0,0.00578034682081,0.233196487805,0.0,0.645348833457,0.0,0.5,0.25
2600,3266.69858078,2487.88119358,0.0222222762446,0.0,1141.0,-0.234217171717,0.466785789442,0.0,0.702702702703,0.0,0.0,548.0,0.022222400293,1.0,-0.8,1.0,-0.1,0.0,1.0,0.111555660774,0.0,16.0,469.0,4.68624014023,0.5,0.601459853137,0.353117715618,0.045574057844,0.0222313258771,0.0,9.0,0.1,4.0,105.666666667,1927.40848344,0.0,0.0192813321648,0.0222222954858,0.0,0.43466666628,0.0,0.8,0.297297297297
2500,2661.91823899,1846.50771408,0.033394032548,0.0,917.0,-0.191287878788,0.406034451659,0.0,0.694444444444,0.0,0.0,428.0,0.0333336960884,1.0,-0.5,0.0,-0.05,1.0,1.0,0.0973926767677,0.0,9.0,703.0,4.82769901854,0.5,0.621572210929,0.325909090909,0.0272628135224,0.033355259281,0.0,6.0,0.1,217.0,349.4,0.0,0.0,0.0119956379498,0.0333334403263,0.0,0.447019867056,0.0,0.8,0.305555555556
903,3284.41786893,2191.68302614,0.0285890106539,1.0,261.0,-0.144444444444,0.298562091503,0.0,0.583333333333,0.0,0.0,442.0,0.0285716348906,1.0,-0.2,0.0,-0.1,0.0,1.0,0.0704575163399,0.0,6.0,433.0,5.1877394636,0.2,0.698795176513,0.337142857143,0.0268199233716,0.0287338787779,0.0,7.0,0.16,4.0,247.857142857,819.0,0.2,0.0191570881226,0.0286032519575,0.3,0.591999997632,0.0,0.5,0.416666666667
771,4185.11111111,3409.50996925,0.0408248104008,0.0,621.0,-0.279385964912,0.457265275708,0.0,0.634615384615,0.0,0.0,759.0,0.0401172069832,0.0,-1.0,0.0,-0.05,0.0,1.0,0.131458022851,0.0,3.0,198.0,4.20933977456,0.2,0.668656714422,0.4431359045,0.0531400966184,0.0400001146636,0.0,5.0,0.1,-1.0,259.8,2942.893912,0.55,0.0305958132045,0.381122364664,0.3,0.495826376468,0.0,1.0,0.365384615385
1800,5065.19946251,2894.01494227,0.0400022566582,1.0,1057.0,-0.413715277778,0.4879569161,0.0,0.703703703704,1.0,0.0,1.59,0.704359113377,0.0,-1.0,0.0,-0.1,0.0,1.0,0.163159297052,0.0,8.0,27.0,4.43046357616,0.5,0.626297576771,0.486528822055,0.0359508041627,0.175590001678,0.0,5.0,0.1,-1.0,-0.3525,0.0,0.0,0.0151371807001,0.0400061657343,0.0,0.423664121733,0.0,1.0,0.296296296296
758,8251.71649485,5875.78088001,0.393643468707,0.0,557.0,-0.395833333333,0.606501182033,0.0,0.5,0.0,0.0,504.0,0.0250003364804,0.0,-0.875,0.0,-0.1,1.0,9.0,0.0329787234043,0.0,9.0,206.0,4.30161579892,0.1,0.683385577795,0.492708333333,0.0287253141831,0.0250002305301,1.0,8.0,0.1,-1.0,180.875,3239.95826162,0.4,0.0287253141831,0.531355839116,0.4,0.504587155037,0.0,1.0,0.5
9300,4200.0,2447.21838345,0.239725329936,0.0,1959.0,-0.164583333333,0.329968944099,0.0,0.781818181818,0.0,0.0,1100.0,0.0400014566665,1.0,-0.4,1.0,-0.1,0.0,33.0,0.161523621306,0.0,5.0,399.0,4.89943848903,0.5,0.441640378201,0.404112554113,0.0219499744768,0.0400032485641,0.0,5.0,0.05,-1.0,296.5,0.0,0.0,0.00612557427259,0.0400009786513,0.0,0.33157617273,0.0,1.0,0.218181818182
1300,4030.44642857,2677.95527266,0.368438721008,0.0,681.0,-0.385101010101,0.530677008177,0.0,0.56862745098,0.0,1.0,1300.0,0.0294356703884,0.0,-0.625,0.0,-0.05,0.0,6.0,0.0132335257335,0.0,5.0,502.0,4.48898678414,0.5,0.675257730218,0.37987012987,0.0425844346549,0.0291658579897,0.0,7.0,0.1,4.0,343.142857143,1300.0,0.0,0.0323054331865,0.544330064354,0.0,0.495481926965,1.0,0.8,0.43137254902
1500,3286.66944303,2217.06059067,0.0200001039834,0.0,3136.0,-0.235009578544,0.479947864892,0.0,0.758333333333,0.0,0.0,521.0,0.0204339382786,0.0,-0.75,1.0,-0.05,0.0,22.0,0.184465194271,0.0,7.0,427.0,4.1862244898,0.5,0.420329670099,0.382858926787,0.0580357142857,0.919507682342,0.0,10.0,0.0333333333333,4.0,243.6,1013.0,0.0,0.0184948979592,0.0200579889784,0.0,0.286141575179,0.0,1.0,0.241666666667
1900,6390.18925519,4788.81530744,0.899208496708,1.0,749.0,-0.424470899471,0.5358578844,0.0,0.637931034483,0.0,0.0,457.0,0.0255213640089,0.0,-1.0,0.0,-0.125,0.0,8.0,0.0647565937149,0.0,17.0,223.0,4.80240320427,0.15,0.665137613153,0.379361179361,0.0493991989319,0.0250004424329,3.0,8.0,0.0333333333333,-1.0,175.125,3575.68250807,0.55,0.0280373831776,0.0251619007416,0.65,0.490410958232,0.0,1.0,0.362068965517
957,3810.16066351,3036.33857689,0.0334539152347,1.0,636.0,-0.390909090909,0.537299077734,0.0,0.717948717949,0.0,0.0,666.0,0.0333342326672,0.0,-1.0,0.0,-0.125,0.0,1.0,0.113302042161,0.0,10.0,20.0,4.48427672956,0.0,0.723032067863,0.358460497835,0.0440251572327,0.0333379772571,0.0,6.0,0.0625,-1.0,110.166666667,2359.53972699,0.0,0.0172955974843,0.533144925335,0.5,0.500807753634,0.0,0.85,0.282051282051
15900,10031.3333333,4670.86516089,0.0403867918029,0.0,151.0,-0.40625,0.422081105169,1.0,0.571428571429,0.0,0.0,688.0,0.0400008689001,0.0,-1.0,0.0,-0.125,0.0,0.0,0.0249331550802,0.0,2.0,50.0,4.2119205298,0.5,0.876543199055,0.342045454545,0.0529801324503,0.0400004335494,1.0,5.0,0.1,-1.0,156.4,3034.16976744,0.0,0.0397350993377,0.839611586063,0.0,0.684563753795,0.0,0.8,0.428571428571
787,4794.05007153,3083.9470879,0.151698408406,0.0,451.0,-0.5,0.34194214876,1.0,0.923076923077,0.0,0.0,634.0,0.0251181631501,1.0,-0.5,0.0,-0.5,0.0,2.0,0.125688705234,0.0,9.0,288.0,4.9844789357,0.5,0.644827583983,0.288762626263,0.0266075388027,0.0250123848759,2.0,8.0,0.136363636364,-1.0,173.875,2203.57082324,0.0,0.00221729490022,0.0250006285037,0.0,0.541095889176,0.0,0.5,0.0769230769231
550,8773.43333333,4533.3187708,0.919976317565,1.0,100.0,-0.5,0.628554778555,0.0,0.666666666667,0.0,0.0,678.0,0.0200002347617,0.0,-0.6,0.0,-0.1,0.0,0.0,-0.0664335664336,0.0,5.0,335.0,4.42,0.45,0.803030290863,0.208636363636,0.1,0.0200000520596,2.0,10.0,0.0333333333333,-1.0,284.659,1036.14285714,0.55,0.05,0.0200152648394,0.95,0.7399999926,0.0,0.5,0.333333333333
2200,5463.91428571,3146.50632784,0.0408034772478,1.0,876.0,-0.401811594203,0.437468805704,0.0,0.148148148148,0.0,0.0,504.0,0.0400025108249,0.0,-0.8,0.0,-0.125,0.0,61.0,-0.286818181818,0.0,10.0,489.0,4.8595890411,0.1,0.209302325257,0.287121212121,0.013698630137,0.0400000326189,0.0,5.0,0.1,4.0,205.0,1974.95121951,0.4,0.0787671232877,0.636514811634,0.4,0.210526315549,0.0,0.6,0.851851851852
2700,4289.51515152,2524.5621939,0.899780875741,0.0,245.0,-0.6,0.661111111111,0.0,0.727272727273,0.0,0.0,1100.0,0.025033644573,0.0,-0.6,1.0,-0.6,0.0,15.0,0.208333333333,0.0,18.0,679.0,4.78367346939,0.5,0.571428568163,0.45625,0.0326530612245,0.025027011407,1.0,8.0,0.25,217.0,461.0,0.0,0.0,0.0122448979592,0.0251497232827,0.0,0.549180325618,0.0,0.7,0.272727272727
7700,4850.0,2034.29950032,0.0400217984862,0.0,264.0,-0.138888888889,0.404334157906,1.0,0.823529411765,0.0,0.0,1300.0,0.0400968964569,0.0,-0.166666666667,0.0,-0.125,0.0,1.0,0.109729952587,0.0,4.0,701.0,4.72727272727,0.116666666667,0.788461533407,0.2172139765,0.0530303030303,0.839843620262,0.0,5.0,0.0333333333333,217.0,578.0,0.0,0.1,0.0113636363636,0.0400260780191,0.383333333333,0.597701147135,0.0,0.5,0.176470588235
796,4710.50169492,3323.96373316,0.033470967813,0.0,243.0,-0.25625,0.438060606061,0.0,0.894736842105,0.0,0.0,611.0,0.865919581277,0.0,-0.3125,0.0,-0.2,1.0,1.0,0.263984848485,0.0,7.0,451.0,4.92181069959,0.341666666667,0.79194630341,0.430124777184,0.0699588477366,0.033882072577,0.0,6.0,0.0333333333333,4.0,196.833333333,917.0,0.0166666666667,0.0082304526749,0.033339877689,0.158333333333,0.662447254589,0.0,1.0,0.105263157895
697,3446.56413492,2159.52187158,0.0400021099128,1.0,569.0,-0.329761904762,0.356081081081,0.0,0.275862068966,0.0,0.0,457.0,0.040003687579,1.0,-0.7,0.0,-0.05,0.0,2.0,-0.111036036036,0.0,3.0,83.0,4.5992970123,0.322222222222,0.670886073826,0.258333333333,0.0140597539543,0.0400035542291,0.0,5.0,0.1,-1.0,113.5,0.0,0.0166666666667,0.0369068541301,0.0400035037542,0.177777777778,0.483870966875,0.0,0.5,0.724137931034
64,3399.33139346,2789.69536527,0.0338399312703,0.0,661.0,-0.2,0.390376509455,1.0,0.708333333333,0.0,0.0,740.0,0.0333813836002,0.0,-0.3,0.0,-0.1,0.0,1.0,0.100862952837,0.0,5.0,29.0,4.87140695915,0.5,0.646310430925,0.340584415584,0.0257186081694,0.865983461814,0.0,6.0,0.1,-1.0,189.666666667,2173.09090909,0.0,0.0105900151286,0.0334420485157,0.0,0.49617151532,0.0,0.6,0.291666666667
2000,11233.3174603,5156.28161712,0.691400399799,0.0,795.0,-0.281162464986,0.500568336425,1.0,0.75,0.0,0.0,1100.0,0.0254143242241,0.0,-1.0,0.0,-0.05,0.0,15.0,0.199254947434,0.0,29.0,575.0,4.8213836478,0.325,0.671428570058,0.374953102453,0.0641509433962,0.232873618635,10.0,8.0,0.05,4.0,386.25,1733.33333333,0.175,0.0213836477987,0.0253112332302,0.175,0.509020617901,0.0,1.0,0.25
1300,3385.3790272,2547.74464183,0.0500000252347,0.0,235.0,-0.208333333333,0.36130952381,0.0,0.555555555556,0.0,1.0,70.0,0.0500007538297,1.0,-0.4,0.0,-0.1,0.0,1.0,0.0988095238095,0.0,8.0,12.0,5.09787234043,0.5,0.74522292519,0.370476190476,0.0212765957447,0.0500035808744,0.0,4.0,0.166666666667,-1.0,16.75,2140.75059771,0.0,0.0170212765957,0.0500000943761,0.0,0.623376620678,1.0,0.5,0.444444444444
492,5169.39267548,3721.79722388,0.385166137806,0.0,218.0,-0.147916666667,0.551111111111,0.0,0.733333333333,0.0,1.0,468.0,0.0285715568677,0.0,-0.1875,0.0,-0.05,0.0,10.0,0.2575,0.0,14.0,516.0,4.75688073394,0.194444444444,0.716216211377,0.510606060606,0.0504587155963,0.0285714925244,0.0,7.0,0.25,4.0,165.142857143,2983.71354167,0.375,0.0183486238532,0.529119308051,0.694444444444,0.624390240857,1.0,1.0,0.266666666667
5100,3802.16625917,3170.8284863,0.0251899180265,1.0,1034.0,-0.208080808081,0.414975434618,0.0,0.620689655172,0.0,0.0,213.0,0.178308153673,0.0,-0.5,0.0,-0.1,0.0,1.0,0.0596560846561,0.0,25.0,552.0,4.90909090909,0.142857142857,0.504531721292,0.413915343915,0.0174081237911,0.746266802944,1.0,8.0,0.1,4.0,111.875,2611.1071964,0.0,0.0106382978723,0.0250219287921,0.357142857143,0.393523061439,0.0,1.0,0.379310344828
1900,3791.83817829,2202.56551259,0.0333449288421,0.0,1608.0,-0.296158730159,0.419356458837,0.0,0.774774774775,1.0,0.0,211.0,0.866629953241,0.0,-0.875,0.0,-0.05,1.0,3.0,0.127107110062,0.0,15.0,339.0,4.6368159204,0.5,0.56507230193,0.329317678446,0.0534825870647,0.0333350172055,1.0,6.0,0.0333333333333,-1.0,90.3975,0.0,0.0,0.0155472636816,0.0333385319275,0.0,0.375788146043,0.0,1.0,0.225225225225
3700,5942.22301263,3613.62556748,0.535241591145,1.0,186.0,-0.666666666667,0.8,0.0,0.625,0.0,0.0,325.0,0.0400030620642,0.0,-0.8,0.0,-0.6,0.0,1.0,0.0,0.0,6.0,118.0,4.74193548387,0.5,0.695312494568,0.42,0.0268817204301,0.0410143241836,0.0,5.0,0.1,-1.0,81.75,0.0,0.0,0.0161290322581,0.343739171802,0.0,0.640449434604,0.0,0.5,0.375
709,3253.47505474,1698.70933168,0.0333364294092,0.0,418.0,-0.309259259259,0.414741161616,1.0,0.769230769231,1.0,0.0,994.0,0.367946941401,0.0,-0.6,0.0,-0.1,0.0,1.0,0.114046717172,0.0,6.0,484.0,4.61244019139,0.5,0.72083333033,0.315871212121,0.0478468899522,0.0333355176915,0.0,6.0,0.05,4.0,412.333333333,599.0,0.0,0.0143540669856,0.0333385930367,0.0,0.524154588106,0.0,0.7,0.230769230769
1100,3331.81465969,2785.18595009,0.0285726390395,0.0,157.0,-0.35,0.623076923077,0.0,0.434782608696,0.0,0.0,541.0,0.0285913668827,0.0,-0.5,0.0,-0.1,1.0,0.0,-0.013,0.0,2.0,654.0,4.89808917197,0.05,0.752380945215,0.4025,0.0636942675159,0.456530647336,0.0,7.0,0.1,217.0,357.714285714,2329.875,0.3,0.0828025477707,0.457725728253,0.55,0.643312097813,0.0,0.8,0.565217391304
905,8790.60759494,5396.15989522,0.47014059484,0.0,155.0,-0.2,0.366666666667,0.0,0.666666666667,0.0,0.0,502.0,0.0400001546932,0.0,-0.2,1.0,-0.2,0.0,20.0,0.266666666667,0.0,22.0,329.0,5.61935483871,0.5,0.609090903554,0.5,0.0129032258065,0.408086499196,0.0,5.0,0.5,-1.0,273.8,2733.67045455,0.0,0.00645161290323,0.0400332362699,0.0,0.538961035461,0.0,0.5,0.333333333333
905,8700.0,2984.70385824,0.136935235579,0.0,114.0,0.0,0.427333333333,0.0,1.0,0.0,0.0,8700.0,0.333601909263,0.0,0.0,0.0,0.0,0.0,0.0,0.321,0.0,6.0,415.0,4.4649122807,0.0852272727273,0.93442621419,0.357666666667,0.0877192982456,0.484855090359,0.0,9.0,0.1,4.0,1133.77777778,865.0,0.00568181818182,0.0,0.0222400677031,0.414772727273,0.747747741011,0.0,0.8,0.0
951,3533.21976472,1452.95021982,0.0222248066705,0.0,686.0,-0.267857142857,0.401458784271,0.0,0.758620689655,0.0,0.0,129.0,0.0222259201164,1.0,-0.5,0.0,-0.125,0.0,1.0,0.11985479798,1.0,11.0,361.0,5.16909620991,0.5,0.637440756783,0.333092286501,0.0320699708455,0.0222244584184,1.0,9.0,0.1,-1.0,55.6666666667,0.0,0.0,0.0102040816327,0.0222262490375,0.0,0.483870967032,1.0,0.5,0.241379310345
17800,6557.60125,4489.13113071,0.326824043266,0.0,162.0,-0.429166666667,0.509523809524,0.0,0.333333333333,0.0,0.0,1700.0,0.119565554038,0.0,-0.7,0.0,-0.125,0.0,0.0,-0.0511904761905,1.0,4.0,403.0,4.82098765432,0.05,0.854545446777,0.5,0.0123456790123,0.0200002398308,0.0,10.0,0.3,-1.0,330.6,2617.66666667,0.05,0.0246913580247,0.51360984725,0.45,0.748427668249,1.0,0.7,0.666666666667
2700,5713.05,3030.23503143,0.0285734462353,0.0,397.0,-0.184126984127,0.251388888889,0.0,0.363636363636,0.0,1.0,916.0,0.0286020243096,1.0,-0.3,0.0,-0.155555555556,0.0,1.0,-0.0251578282828,0.0,12.0,173.0,5.24181360202,0.5,0.686792450239,0.293019480519,0.0100755667506,0.0285724469,0.0,7.0,0.136363636364,-1.0,248.714285714,1602.60869565,0.0,0.0176322418136,0.0285715400899,0.0,0.567010307817,1.0,0.375,0.636363636364
2700,3574.19312883,2266.32446669,0.0200010400966,0.0,566.0,-0.275961538462,0.521686787391,0.0,0.786885245902,0.0,0.0,1100.0,0.119921590159,0.0,-0.7,0.0,-0.0125,1.0,2.0,0.211168678739,0.0,5.0,297.0,4.66961130742,0.4,0.707831323169,0.370634920635,0.0848056537102,0.820038286672,0.0,10.0,0.05,-1.0,349.555555556,0.0,0.3,0.0229681978799,0.0200375661424,0.1,0.513368983042,0.0,1.0,0.213114754098
866,6332.75705329,3178.67789996,0.399916888135,0.0,237.0,-0.272222222222,0.472916666667,0.0,0.75,0.0,0.0,783.0,0.397116016185,0.0,-0.5,0.0,-0.15,1.0,13.0,0.201041666667,0.0,15.0,444.0,4.49367088608,0.5,0.638036805902,0.378703703704,0.0379746835443,0.0250020750314,1.0,8.0,0.1,4.0,168.833333333,0.0,0.0,0.0126582278481,0.15296228981,0.0,0.579908673151,0.0,0.6,0.25
18400,8761.85815603,4423.97741599,0.519440290276,0.0,548.0,-0.351543209877,0.426504997061,0.0,0.816326530612,0.0,0.0,523.0,0.185876735885,0.0,-0.5,0.0,-0.125,0.0,9.0,0.152132569077,0.0,12.0,135.0,4.21167883212,0.5,0.634228185791,0.301976190476,0.0729927007299,0.25015704165,0.0,9.0,0.1,-1.0,173.5,0.0,0.0,0.0164233576642,0.0222519533127,0.0,0.468926552789,0.0,0.7,0.183673469388
759,3576.13508102,1761.45545808,0.0285920302975,0.0,384.0,-0.263492063492,0.465495547813,0.0,0.588235294118,1.0,0.0,455.0,0.742381201779,0.0,-0.8,1.0,-0.1,0.0,1.0,0.0680700735579,0.0,5.0,343.0,4.77083333333,0.2,0.669603521279,0.323988095238,0.0520833333333,0.0286240211123,0.0,7.0,0.0333333333333,-1.0,209.265,0.0,0.45,0.0364583333333,0.171829795036,0.7,0.523545704921,0.0,0.6,0.411764705882
5300,3853.84,3209.32635163,0.0251849249315,0.0,305.0,-0.125,0.359577922078,0.0,0.8,0.0,0.0,305.0,0.151552914676,0.0,-0.2,0.0,-0.05,1.0,1.0,0.144480519481,0.0,5.0,241.0,4.27868852459,0.5,0.749999995313,0.298674242424,0.0262295081967,0.772999873582,0.0,8.0,0.136363636364,-1.0,141.75,2453.05697446,0.0,0.00655737704918,0.02508395643,1.0,0.536184208763,0.0,0.5,0.2
1200,3400.0,2898.63398413,0.025025503636,1.0,397.0,-0.520833333333,0.478739316239,0.0,0.714285714286,0.0,0.0,3400.0,0.0251321813237,0.0,-1.0,0.0,-0.125,0.0,0.0,0.0375,0.0,10.0,601.0,4.13853904282,0.5,0.717391301229,0.293333333333,0.0377833753149,0.899768967462,0.0,8.0,0.1,4.0,1033.875,1380.0,0.0,0.0151133501259,0.0250640030881,0.0,0.547557839209,0.0,0.6,0.285714285714
